status,cleaned_line,reasons,record_ids_sample,raw_titles_sample
review_needed,Announcement: COMECA Group going to be,announcement/data_noise,8085,Announcement: COMECA Group going to be Leaked
review_needed,Announcement: FTP,announcement/data_noise,85,Announcement: FTP
review_needed,Announcement: Groupe Fructa Partner will be leaked soon,announcement/data_noise,8035,Announcement: Groupe Fructa Partner will be leaked soon
review_needed,Announcement: Retail House going to be,announcement/data_noise,8005,Announcement: Retail House going to be LEAKED
review_needed,Announcement: Skatax Accounting company going to be,announcement/data_noise,8084,Announcement: Skatax Accounting company going to be leaked
review_needed,Announcement: Stratesys solutions going to b,announcement/data_noise,8063,Announcement: Stratesys solutions going to b
review_needed,Announcement: Stratesys solutions going to be,announcement/data_noise,8064,Announcement: Stratesys solutions going to be leaked
review_needed,Anyone.. Who need some bags?,masked/question_marks,12256,Anyone.. Who need some bags?
review_needed,APVL ingénierie,low_confidence,9212,APVL ingénierie
review_needed,aquazzura,low_confidence,2505,aquazzura.
review_needed,Arab Shipbuilding and Repair Yard,low_confidence,6736,Arab Shipbuilding and Repair Yard
review_needed,Araújo e Policastro Advogados,low_confidence,8006,Araújo e Policastro Advogados
review_needed,Archdiocese of Louisville,low_confidence,14454,Archdiocese of Louisville
review_needed,archi+,low_confidence,5610,archi+
review_needed,ardebolassessor,low_confidence,3245,ardebolassessor
review_needed,Arrest in Poland,low_confidence,10050,Arrest in Poland
review_needed,arrowheadadvanc,low_confidence,1279,arrowheadadvanc...
review_needed,Artconta - Contabilidade e. Assistência Fiscal,low_confidence,6256,Artconta - Contabilidade e. Assistência Fiscal
review_needed,"ASBIS CZ, spol. s r.o",low_confidence,203,"ASBIS CZ, spol. s r.o."
review_needed,ASL 1 - Avezzano Sulmona L'Aquila,low_confidence,5979,ASL 1 - Avezzano Sulmona L'Aquila
review_needed,ASL 1 - Avezzano Sulmona L'Aquila *All data upload*,masked/asterisk,6123,ASL 1 - Avezzano Sulmona L'Aquila *All data upload*
review_needed,ASL 1 - Avezzano Sulmona L'Aquila *first,masked/asterisk,6032,ASL 1 - Avezzano Sulmona L'Aquila *first 10gb upload*
review_needed,ASL 1 - Avezzano Sulmona L'Aquila *UPD 05-10*,masked/asterisk,6062,ASL 1 - Avezzano Sulmona L'Aquila *UPD 05-10*
review_needed,ASL 1 - Avezzano Sulmona L'Aquila *UPD 05-11*,masked/asterisk,6083,ASL 1 - Avezzano Sulmona L'Aquila *UPD 05-11*
review_needed,ASL 1 - Avezzano Sulmona L'Aquila *UPD 05-13*,masked/asterisk,6113,ASL 1 - Avezzano Sulmona L'Aquila *UPD 05-13*
review_needed,ASL 1 - Avezzano Sulmona L'Aquila *UPDATE*,masked/asterisk,6020,ASL 1 - Avezzano Sulmona L'Aquila *UPDATE*
review_needed,ASMFC: Atlantic States Marine Fisheries Commission,low_confidence,10928,ASMFC: Atlantic States Marine Fisheries Commission
review_needed,astley,low_confidence,9135,astley.
review_needed,atlantisholidays,low_confidence,4288,atlantisholidays
review_needed,atlasdie,low_confidence,1802,atlasdie
review_needed,"Attention, Dassault Falcon Jet updated",low_confidence,40,"Attention, Dassault Falcon Jet updated"
review_needed,augustacoop,low_confidence,3722,augustacoop
review_needed,autohausdaehn.d,low_confidence,734,autohausdaehn.d...
review_needed,Autoridad de Acueductos Y Alcantarillados,low_confidence,5443,Autoridad de Acueductos Y Alcantarillados
review_needed,Autorità di Sistema Portuale del Mar Tirreno Settentrionale It,low_confidence,10648,Autorità di Sistema Portuale del Mar Tirreno Settentrionale It
review_needed,axley,low_confidence,4151,axley
review_needed,ayurcan,low_confidence,12437,ayurcan
review_needed,Azienda Ospedaliera Universitaria Integrata di Verona,low_confidence,8786,Azienda Ospedaliera Universitaria Integrata di Verona
review_needed,Azimut - Time of publication,low_confidence,7050,Azimut - Time of publication!
review_needed,Aéroport de Pau,low_confidence,11548,Aéroport de Pau
review_needed,B** ******* *********,masked/asterisk,6016,B** ******* *********
review_needed,B*****,masked/asterisk,8616,B*****
review_needed,B****** ***** *****,masked/asterisk,5807,B****** ***** *****
review_needed,B****** *b*,masked/asterisk,4527,B****** *b*
review_needed,B****A,masked/asterisk,13567,B****A
review_needed,Badan Operasi Bersama Pt Bumi Siak Pusako Pertamina Hulu,low_confidence,6596,Badan Operasi Bersama Pt Bumi Siak Pusako Pertamina Hulu
review_needed,bafokengholding,low_confidence,2577,bafokengholding...
review_needed,bagbyelevator.c,low_confidence,1971,bagbyelevator.c...
review_needed,bakertilly,low_confidence,1803,bakertilly
review_needed,bakkerheftrucks.local,internal_domain/noise,3757,bakkerheftrucks.local
review_needed,barreau,low_confidence,1021,https://barreau...
review_needed,The Bascom,low_confidence,452,The Bascom
review_needed,bata,low_confidence,3059,bata
review_needed,Batesville didn't react on appeal and allows Full,low_confidence,7176,Batesville didn't react on appeal and allows Full Leak
review_needed,bcintlgroup-com,low_confidence,2558,bcintlgroup-com
review_needed,beautyindustryg,low_confidence,2138,beautyindustryg...
review_needed,The Belt Railway Com pany of Chicago,low_confidence,7199,The Belt Railway Com pany of Chicago
review_needed,bendixengineering,low_confidence,14704,bendixengineering
review_needed,benefitexpress,low_confidence,1257,benefitexpress
review_needed,berding-weil,low_confidence,4153,berding-weil
review_needed,berjaya,low_confidence,6224,berjaya
review_needed,berjayaClubs,low_confidence,5564,berjayaClubs
review_needed,bestatt,low_confidence,3248,bestatt
review_needed,bestattung,low_confidence,3246,bestattung-
review_needed,bfclcoin,low_confidence,2926,bfclcoin
review_needed,bfw,low_confidence,4154,bfw
review_needed,Biggest News,low_confidence,3838,Biggest News
review_needed,Bit,low_confidence,8196,Bit
review_needed,bl----ea,low_confidence,7003,bl----ea
review_needed,Black Friday has arrived,low_confidence,1492,Black Friday has arrived
review_needed,blackhawk,low_confidence,4155,blackhawk
review_needed,blackswanhealth,low_confidence,5147,blackswanhealth
review_needed,bluebirdnetwork,low_confidence,5403,bluebirdnetwork
review_needed,bluelinea,low_confidence,7074,bluelinea
review_needed,BMW of Sherman Oaks,low_confidence,3940,BMW of Sherman Oaks
review_needed,boltburdonkemp,low_confidence,3005,boltburdonkemp....
review_needed,Bombardier Recreational Products (BRP) - BONUS CONTENT (!!!),low_confidence,3635,Bombardier Recreational Products (BRP) - BONUS CONTENT (!!!)
review_needed,Bombardier Recreational Products (BRP) - SOURCE CODES,low_confidence,3915,Bombardier Recreational Products (BRP) - SOURCE CODES
review_needed,Borah Goldstein Alts chuler Nahins & Goid el,low_confidence,9764,Borah Goldstein Alts chuler Nahins & Goid el
review_needed,borohradek,low_confidence,14209,borohradek
review_needed,botswana,low_confidence,2559,botswana
review_needed,bradfo,low_confidence,3162,bradfo
review_needed,breadt,low_confidence,2786,breadt
review_needed,breslowstarling,low_confidence,1381,breslowstarling...
review_needed,bri,low_confidence,2881,bri
review_needed,brid,low_confidence,2890,brid
review_needed,brittany,low_confidence,11833,brittany/
review_needed,bro,low_confidence,2529,bro
review_needed,Brown and Streza,low_confidence,8197,Brown and Streza
review_needed,brownsville-pub,low_confidence,2295,brownsville-pub...
review_needed,BSA Hospice of the Southwest,low_confidence,3615,BSA Hospice of the Southwest
review_needed,BU****IT,masked/asterisk,13679,BU****IT
review_needed,buf,low_confidence,900,https://www.buf...
review_needed,buffingtonl,low_confidence,2492,buffingtonl
review_needed,buffingtonlawfi,low_confidence,904,buffingtonlawfi...
review_needed,Bumper to Bumper Autoparts,low_confidence,882,Bumper to Bumper Autoparts
review_needed,Bureau van Dijk(bvdinfo.com),low_confidence,865,Bureau van Dijk(bvdinfo.com)
review_needed,C&C Casa e Construção Ltda,low_confidence,10762,C&C Casa e ConstruÃ§Ã£o Ltda
review_needed,C***** ************ *******,masked/asterisk,5806,C***** ************ *******
review_needed,C***** - *,masked/asterisk,8142,C***** - *
review_needed,C****** ***** ***m**********,masked/asterisk,8062,C****** ***** ***m**********
review_needed,C****** *******,masked/asterisk,7437,C****** *******
review_needed,C****** ********,masked/asterisk,5521,C****** ********
review_needed,C******* **********,masked/asterisk,6015,C******* **********
review_needed,C******* **N***,masked/asterisk,5805,C******* **N***
review_needed,C********* ***************,masked/asterisk,6384,C********* ***************
review_needed,C**********M,masked/asterisk,13714,C**********M
review_needed,C?????????? A???????e T???????????,masked/question_marks,10394,C?????????? A???????e T???????????
review_needed,C?????l I????????s,masked/question_marks,11112,C?????l I????????s
review_needed,C?????z????,masked/question_marks,9328,C?????z????
review_needed,C???e????? ?????????????,masked/question_marks,4594,C???e????? ?????????????
review_needed,C?l???t Group,masked/question_marks,15748,C?l???t Group
review_needed,callinc,low_confidence,2944,callinc
review_needed,calsoft,low_confidence,950,calsoft
review_needed,Campus Sacre Coeur Wien Gymnasium,low_confidence,1126,Campus Sacre Coeur Wien Gymnasium
review_needed,card,low_confidence,2910,card
review_needed,caribetours,low_confidence,2591,caribetours
review_needed,cassini-technol,low_confidence,1110,cassini-technol...
review_needed,cassinobuil,low_confidence,2717,www.cassinobuil...
review_needed,cassinobuilding,low_confidence,2730,cassinobuilding...
review_needed,Catarineau & Givens P.A. FULL LEAK,low_confidence,8452,Catarineau & Givens P.A. FULL LEAK!
review_needed,Caxton and CTP Publishers and Printers,low_confidence,10908,Caxton and CTP Publishers and Printers
review_needed,ccli,low_confidence,2253,ccli
review_needed,ccsdschools.com<disclose>,low_confidence,12750,ccsdschools.com&lt;disclose&gt;
review_needed,CD,low_confidence,15562,CD
review_needed,CEMAF PARTICIPACOES E ADMINISTRACAO DE BENS LTDA,low_confidence,6533,CEMAF PARTICIPACOES E ADMINISTRACAO DE BENS LTDA
review_needed,cemeteries.local,internal_domain/noise,16052,cemeteries.local
review_needed,centralacci,low_confidence,2392,www.centralacci...
review_needed,centralban,low_confidence,2618,centralban
review_needed,Centro Hospitalar de Setúbal,low_confidence,2289,Centro Hospitalar de Setúbal
review_needed,Centro Médico Virgen De La Caridad,low_confidence,4699,Centro Médico Virgen De La Caridad
review_needed,century,low_confidence,2497,https://century...
review_needed,centuryaluminum,low_confidence,2501,centuryaluminum...
review_needed,ceopag.com.br / ceofood.com.br,low_confidence,12191,ceopag.com.br / ceofood.com.br
review_needed,cepima,low_confidence,3166,cepima
review_needed,cera,low_confidence,1088,cera
review_needed,The CFC,low_confidence,523,The CFC
review_needed,cgm,low_confidence,2244,cgm
review_needed,ch1,low_confidence,2664,ch1
review_needed,"Chadwick, Washington, Moriarty, Elmore and Bunn",low_confidence,6415,"Chadwick, Washington, Moriarty, Elmore and Bunn"
review_needed,CHARLES P VONDERHAAR CPA WAS HACKED. MORE TNAH,low_confidence,4838,CHARLES P VONDERHAAR CPA WAS HACKED. MORE TNAH 50GB SENSETIVE DATA LEAKED.CHARLES P VONDER
review_needed,charlesparsons,low_confidence,10949,charlesparsons
review_needed,charlesparsons (Attack again),low_confidence,11034,charlesparsons (Attack again)
review_needed,The Chas. E. Phipps,low_confidence,10001,The Chas. E. Phipps
review_needed,The Chedi Muscat,low_confidence,4656,The Chedi Muscat
review_needed,The Chicano Federation,low_confidence,14788,The Chicano Federation
review_needed,Children's Home of W yoming Conference,low_confidence,7706,Children's Home of W yoming Conference
review_needed,chip,low_confidence,2242,chip
review_needed,chocotopia,low_confidence,10416,chocotopia
review_needed,Christies Auction House - christies.com<Auction>,low_confidence,11600,Christies Auction House - christies.com<Auction>
review_needed,CIG de la Grande Couronne,low_confidence,2024,CIG de la Grande Couronne
review_needed,cilent,low_confidence,2096,cilent
review_needed,cimico,low_confidence,820,https://cimico....
review_needed,Cincinnati bell didn’t pay the ransom,low_confidence,3313,Cincinnati bell didn’t pay the ransom
review_needed,cle,low_confidence,1912,cle
review_needed,The Clifton Public S chools,low_confidence,7297,The Clifton Public S chools
review_needed,Clinica de Salud del Valle de Salinas,low_confidence,11121,Clinica de Salud del Valle de Salinas
review_needed,clinique.cob-os,low_confidence,2666,clinique.cob-os...
review_needed,Close search modal,low_confidence,1858,Close search modal
review_needed,clublin,low_confidence,3040,https://clublin...
review_needed,The CM Paula,low_confidence,9326,The CM Paula
review_needed,cmmcpas,low_confidence,2041,cmmcpas
review_needed,Co****ns,masked/asterisk,14360,Co****ns
review_needed,Co****nt,masked/asterisk,14205,Co****nt
review_needed,The Coffee Bean & Tea Leaf,low_confidence,13993,The Coffee Bean & Tea Leaf
review_needed,coldwellbankerh,low_confidence,846,coldwellbankerh...
review_needed,"Cole, Cole, Easley and Sciba",low_confidence,9783,"Cole, Cole, Easley and Sciba"
review_needed,Colegio de la Compania de Maria Vigo,low_confidence,15986,Colegio de la Compania de Maria Vigo
review_needed,Collegiate sports medicine,low_confidence,2909,Collegiate sports medicine
review_needed,Colégio Nova Dimensão,low_confidence,11532,Colégio Nova Dimensão
review_needed,com | C???o???m,low_confidence;masked/question_marks,3437;12199,.com || C???o???m
review_needed,Comando Conjunto de las Fuerzas Armadas Del Ecuador,low_confidence,4080,Comando Conjunto de las Fuerzas Armadas Del Ecuador
review_needed,comcom-sgc,low_confidence,6242,comcom-sgc
review_needed,cometgroup,low_confidence,2052,cometgroup
review_needed,Comisión Nacional de Valores,low_confidence,6522,Comisión Nacional de Valores
review_needed,communisis.com & paragon.world,low_confidence,14796,communisis.com & paragon.world
review_needed,compagniedep,low_confidence,3168,compagniedep
review_needed,Compañía Agricola San Felipe,low_confidence,6318,CompaÃ±Ã­a Agricola San Felipe
review_needed,Compilation of Many Breaches (COMB),low_confidence,811,Compilation of Many Breaches (COMB)
review_needed,completeportables,low_confidence,344,completeportables
review_needed,computan,low_confidence,11835,computan/
review_needed,The Computer Merchant,low_confidence,12406,The Computer Merchant
review_needed,comune.g,low_confidence,2509,comune.g
review_needed,Concepts in Millwork,low_confidence,3084,Concepts in Millwork
review_needed,confido,low_confidence,6222,confido
review_needed,conseguros,low_confidence,9975,conseguros
review_needed,Conselho Superior da Justiça do Trabalho,low_confidence,7844,Conselho Superior da Justiça do Trabalho
review_needed,consortiumlegal,low_confidence,1442,consortiumlegal...
review_needed,CONSUMAX.COM.AR - WAS HACKED AND MORE THEN,low_confidence,4141,CONSUMAX.COM.AR - WAS HACKED AND MORE THEN 2TB SENSETIVE DATA LEAKED
review_needed,continental,low_confidence,1145,www.continental...
review_needed,continentalcoun,low_confidence,1154,continentalcoun...
review_needed,Contraloría General de la República,low_confidence,3067,Contraloría General de la República
review_needed,Cooperativa de Ahorro y Crédito Ahorrocoop Ltda,low_confidence,6056,Cooperativa de Ahorro y Crédito Ahorrocoop Ltda
review_needed,coremain,low_confidence,5665,coremain
review_needed,Corporación Nacional de Telecomunicación,low_confidence,595,Corporación Nacional de Telecomunicación
review_needed,Country Inn & Suites by Radisson,low_confidence,13481;13741,Country Inn &#038; Suites by Radisson || Country Inn &#038; Suites by Radisson Data Leak
review_needed,CPQD - BANCO CENTRAL OF BRASIL BLOCKHAIN,low_confidence,2912,CPQD - BANCO CENTRAL OF BRASIL BLOCKHAIN. 1.8TB DATA LEAKED WITH ALL SOURCES.
review_needed,creditriskmonitor,low_confidence,4156,creditriskmonitor
review_needed,Critchfield and Johnston,low_confidence,11510,Critchfield and Johnston
review_needed,crossroadshealth lake,low_confidence,1952,crossroadshealth lake
review_needed,crystalvalley,low_confidence,943,crystalvalley
review_needed,Csc Baixo Sul Assessoria e Consultoria Empresarial e Contabil LTDA,low_confidence,6255,Csc Baixo Sul Assessoria e Consultoria Empresarial e Contabil LTDA
review_needed,cti,low_confidence,1196,https://www.cti...
review_needed,cunninghamgolfc,low_confidence,1682,cunninghamgolfc...
review_needed,D***,masked/asterisk,5078,D***
review_needed,D*** ***** S***** ********,masked/asterisk,5804,D*** ***** S***** ********
review_needed,D*****S,masked/asterisk,11940,D*****S
review_needed,d****I,masked/asterisk,13802,d****I
review_needed,D****v.org,masked/asterisk,16008,D****v.org
review_needed,d-line,low_confidence,15792,d-line
review_needed,D???? P??????s,masked/question_marks,4747,D???? P??????s
review_needed,Dallas Gold & Silver Exchange (DGSE),low_confidence,10711,Dallas Gold &amp; Silver Exchange (DGSE)
review_needed,Dancie Perugini Ware Public Relations,low_confidence,6675,Dancie Perugini Ware Public Relations
review_needed,danubiushotels,low_confidence,2337,danubiushotels....
review_needed,datamatics,low_confidence,4157,datamatics
review_needed,datastorage,low_confidence,1157,www.datastorage...
review_needed,datastorageip.c,low_confidence,1162,datastorageip.c...
review_needed,davinci,low_confidence,5554;14917,davinci || daVinci
review_needed,Daylesford - BHoldings - Bamford - The Wild Rabbit,low_confidence,313,Daylesford - BHoldings - Bamford - The Wild Rabbit
review_needed,DBSA hit by ransomwa re attack,low_confidence,6689,DBSA hit by ransomwa re attack.
review_needed,dccsagroup.com&csahome.com,low_confidence,15492,dccsagroup.com&amp;csahome.com
review_needed,DDoS instead of the Discuss - Nice try TAP Air,low_confidence,3730,DDoS instead of the Discuss - Nice try TAP Air
review_needed,de,low_confidence,3064,de
review_needed,De****ep,masked/asterisk,14569,De****ep
review_needed,de----int,low_confidence,7034,de----int
review_needed,Dean and Fulkerson,low_confidence,115,Dean and Fulkerson
review_needed,decimal-point-analytics-pvt,low_confidence,7073,decimal-point-analytics-pvt
review_needed,deepnoid,low_confidence,6663,deepnoid
review_needed,Defesa da Classe Trabalhadora (Declatra),low_confidence,6532,Defesa da Classe Trabalhadora (Declatra)
review_needed,delete,low_confidence,1202,delete
review_needed,delinebox,low_confidence,1913,delinebox
review_needed,delrantownship,low_confidence,758,delrantownship....
review_needed,DENHAM the Jeanmaker,low_confidence,9578,DENHAM the Jeanmaker
review_needed,denverhousing.o,low_confidence,732,denverhousing.o...
review_needed,derach,low_confidence,3932,derach
review_needed,Desarrollo De Tecnol ogia y Sistemas Ltda,low_confidence,10191,Desarrollo De Tecnol ogia y Sistemas Ltda
review_needed,dgi,low_confidence,3235,https://www.dgi...
review_needed,Di**ng,masked/asterisk,13497,Di**ng
review_needed,diager,low_confidence,2945,diager
review_needed,diagnostechs,low_confidence,8830,diagnostechs
review_needed,District Of Columbia Elections 600k lines VOTERS DATA,generic/noise,8312,(SALE) District Of Columbia Elections 600k lines VOTERS DATA
review_needed,"Divorce Lawyer in Reading & Douglassville, PA",low_confidence,379,"Divorce Lawyer in Reading & Douglassville, PA"
review_needed,The DMC,low_confidence,8895,The DMC
review_needed,Domingues and Pinho Contadores,low_confidence,2879,Domingues and Pinho Contadores
review_needed,dorimedia,low_confidence,9420,dorimedia
review_needed,"Dr. Jaime Schwartz MD, FACS",low_confidence,9110,"Dr. Jaime Schwartz MD, FACS"
review_needed,draftPros,low_confidence,5282,draftPros
review_needed,Drug Alcohol Testing and Screening Compliance in Texas,low_confidence,378,Drug Alcohol Testing and Screening Compliance in Texas
review_needed,dtstechnical.c,low_confidence,2197,dtstechnical.c
review_needed,duncandisabilit,low_confidence,1435,duncandisabilit...
review_needed,DURAVIT A.G. - Announcement before publishing data,announcement/data_noise,4084,DURAVIT A.G. - Announcement before publishing data
review_needed,Dustin J Will LCC / Dustin J Will Sole MBR,low_confidence,8012,Dustin J Will LCC / Dustin J Will Sole MBR
review_needed,dynamite,low_confidence,7008,dynamite
review_needed,Département de La Réunion,low_confidence,14144,Département de La Réunion
review_needed,Döhler HACKED! More then,low_confidence,4018,Döhler HACKED! More then 800 GB sensitive data LEAKED!
review_needed,E*** ******,masked/asterisk,5649,E*** ******
review_needed,E*** - ******* ** ******,masked/asterisk,5936,E*** - ******* ** ******
review_needed,E****** ***********,masked/asterisk,5803,E****** ***********
review_needed,E*******,masked/asterisk,5802,E*******
review_needed,e-Hazard or ArcWear (press release),low_confidence,5918,e-Hazard or ArcWear (press release)
review_needed,e.h._wachs_pipe_cutters,low_confidence,4158,e.h._wachs_pipe_cutters
review_needed,ebrso,low_confidence,13814,ebrso
review_needed,econocom,low_confidence,7768,econocom
review_needed,edgo,low_confidence,2042,edgo
review_needed,eGOV,low_confidence,2595,eGOV
review_needed,"EirMed Devices, part of TRELLEBORG",low_confidence,5959,"EirMed Devices, part of TRELLEBORG"
review_needed,Ejército del Per,low_confidence,10633,Ejército del Per
review_needed,elitecorp.c,low_confidence,2261,www.elitecorp.c...
review_needed,"Empresa Distribuidora de Electricidad del Este, Revenue $633.6M",low_confidence,5067,"Empresa Distribuidora de Electricidad del Este, Revenue $633.6M"
review_needed,Empresas Públicas de Medellín,low_confidence,4668,Empresas Públicas de Medellín
review_needed,enclosuresoluti,low_confidence,3236,enclosuresoluti
review_needed,end2endtechnologies,low_confidence,15826,end2endtechnologies
review_needed,eni.com&mellitahog.ly,low_confidence,12156,eni.com&amp;mellitahog.ly
review_needed,enpos,low_confidence,7942,enpos
review_needed,Epec.PL - Lied about the absence of,low_confidence,3381,Epec.PL - Lied about the absence of Leak
review_needed,ePerformax,low_confidence,6231,ePerformax
review_needed,Epik Domain registrar and web host,low_confidence,1053,Epik Domain registrar and web host
review_needed,episcopalretirement.com Возможна утечка,low_confidence,1173,episcopalretirement.com  Возможна утечка
review_needed,epson,low_confidence,8114,epson
review_needed,equ,low_confidence,3196,https://www.equ...
review_needed,ER of Dallas,low_confidence,6282,ER of Dallas
review_needed,Erbilbil Bilgisayar (You have 72 hours),low_confidence,9461,Erbilbil Bilgisayar (You have 72 hours)
review_needed,Esperanza Viva Jóvenes de México,low_confidence,5748,Esperanza Viva Jóvenes de México
review_needed,The Estée Lauder Companies,low_confidence,6938,The Estée Lauder Companies
review_needed,ethiopianai,low_confidence,2911,ethiopianai
review_needed,etron,low_confidence,3220,etron
review_needed,etrp,low_confidence,3075,etrp
review_needed,"EUROMAIS - PEÇAS E PNEUS, LDA",low_confidence,169,"EUROMAIS - PEÇAS E PNEUS, LDA"
review_needed,europe-qualité,low_confidence,13997,europe-qualité
review_needed,Evergreen Seamless Pipes and Tubes,low_confidence,6830,Evergreen Seamless Pipes and Tubes
review_needed,Every one of you been a good customer this year,low_confidence,4637,Every one of you been a good customer this year
review_needed,evolvedevelopme,low_confidence,1376,evolvedevelopme...
review_needed,ewewwe,low_confidence,6812,ewewwe
review_needed,Eyal Baror the key official of the 8200 unit,low_confidence,12276,Eyal Baror the key official of the 8200 unit
review_needed,eyegene,low_confidence,6078,eyegene
review_needed,f,low_confidence,2346,f
review_needed,F***** ******* **************,masked/asterisk,5537,F***** ******* **************
review_needed,F********** *********-************,masked/asterisk,5541,F********** *********-************
review_needed,F*******M Corp,masked/asterisk,13566,F*******M Corp
review_needed,F*****H,masked/asterisk,12064,F*****H
review_needed,F??????? ?????s,masked/question_marks,7730,F??????? ?????s
review_needed,"F???????, ???, D????????, T???????, S?????????????",masked/question_marks,4633,"F???????, ???, D????????, T???????, S?????????????"
review_needed,F???s???? & ??????t,masked/question_marks,10866,F???s???? & ??????t
review_needed,farmaciasta,low_confidence,2671,www.farmaciasta...
review_needed,farmaciastatuto,low_confidence,2674,farmaciastatuto...
review_needed,fdcbuilding,low_confidence,1930,fdcbuilding
review_needed,Fenn Termite and Pest Control,low_confidence,7669,Fenn Termite and Pest Control
review_needed,fer,low_confidence,2319,fer
review_needed,ferrolabella,low_confidence,2635,ferrolabella
review_needed,Fgs,low_confidence,8850,Fgs
review_needed,Fiege Sp. z o.o,low_confidence,6575,Fiege Sp. z o.o.
review_needed,"first bounty payout $50,000",low_confidence,3835,"first bounty payout $50,000"
review_needed,First Judicial Circuit - Florida Court,low_confidence,8359,First Judicial Circuit - Florida Court
review_needed,First part of Epsilor,low_confidence,1728,First part of Epsilor data leaked
review_needed,First part of Israel Post,low_confidence,1730,First part of Israel Post data leaked
review_needed,first_coast_logistics_services,low_confidence,4159,first_coast_logistics_services
review_needed,fivestar,low_confidence,2924,fivestar
review_needed,Florida lawyer's,low_confidence,2020,Florida lawyer's data leaked
review_needed,focusadventure,low_confidence,3069,focusadventure..
review_needed,FOR BlackCat and LockBit advert,low_confidence,3033,FOR BlackCat and LockBit advert
review_needed,For Costa Rica,low_confidence,2763,For Costa Rica
review_needed,For Costa Rica and US terrorists (Biden and his administration),low_confidence,3006,For Costa Rica and US terrorists (Biden and his administration)
review_needed,For Peru,low_confidence,2851,For Peru
review_needed,For Press,low_confidence,122,For Press
review_needed,For UNOB,low_confidence,8323,For UNOB
review_needed,forefront_dermatology,low_confidence,4160,forefront_dermatology
review_needed,Franja IT Integradores de Tecnología,low_confidence,11621,Franja IT Integradores de Tecnología
review_needed,franklin nursing home,low_confidence,15807,franklin nursing home
review_needed,Frederick's Machine & Tool Shop,low_confidence,16013,Frederick's Machine & Tool Shop
review_needed,Freightliner of Grand Rapids & Kalamazoo,low_confidence,12036,Freightliner of Grand Rapids &amp; Kalamazoo
review_needed,fronteousa,low_confidence,3021,fronteousa
review_needed,Fruit of the Earth,low_confidence,14512,Fruit of the Earth
review_needed,Fuji Seal Internatio nal (US branch),low_confidence,8016,Fuji Seal Internatio nal (US branch)
review_needed,Fundaci3 Sant Francesc d'Assís,low_confidence,3765,FundaciÃ³ Sant Francesc d'AssÃ­s
review_needed,Fundo Nacional de Desenvolvimento da Educação,low_confidence,3706,Fundo Nacional de Desenvolvimento da Educação
review_needed,FUTURE BUILDINGS WAS HACKED. MORE THAN,low_confidence,5054,FUTURE BUILDINGS WAS HACKED. MORE THAN 150GB SENSETIVE DATA LEAKED
review_needed,FábricaInfo <fabricainfo.com>,low_confidence,10983,FábricaInfo <fabricainfo.com>
review_needed,G***** *******,masked/asterisk,7170,G***** *******
review_needed,G****** **** and ************* | G&,low_confidence;masked/asterisk,5540;15259,G****** **** and ************* || G&amp
review_needed,G****** ******s,masked/asterisk,8304,G****** ******s
review_needed,G********* ****** ****,masked/asterisk,5801,G********* ****** ****
review_needed,G*********7.com,masked/asterisk,15038,G*********7.com
review_needed,G??P???? S????y???,masked/question_marks,8619,G??P???? S????y???
review_needed,Gai,low_confidence,11182,Gai
review_needed,The Gainsborough Bath,low_confidence,9633;9895,The Gainsborough Bath || The Gainsborough Bath
review_needed,Galesburg Area Chamber of Commerce,low_confidence,15721,Galesburg Area Chamber of Commerce
review_needed,"Garage Living, The Dispenser USA",low_confidence,7110,"Garage Living, The Dispenser USA"
review_needed,gascaribe,low_confidence,4161,gascaribe
review_needed,ged,low_confidence,1964,ged
review_needed,General de Alimentos Nisa C.A. (GENICA),low_confidence,6259,General de Alimentos Nisa C.A. (GENICA)
review_needed,General Directorate of Migration of the Dominican Republic,low_confidence,8288,General Directorate of Migration of the Dominican Republic
review_needed,geruestba,low_confidence,16031,geruestba
review_needed,get-integrated,low_confidence,4162,get-integrated
review_needed,Gi****ex,masked/asterisk,10786,Gi****ex
review_needed,ginspectionservices,low_confidence,3894,ginspectionservices
review_needed,"GIOTTO - COMÉRCIO DE VESTUÁRIO, UNIPESSOAL, LDA",low_confidence,6314,"GIOTTO - COMÉRCIO DE VESTUÁRIO, UNIPESSOAL, LDA"
review_needed,giovana,low_confidence,2241,giovana
review_needed,giovanard,low_confidence,2238,giovanard
review_needed,giraud,low_confidence,10556,giraud
review_needed,girlguidingl,low_confidence,2510,girlguidingl
review_needed,girlguidinglase,low_confidence,2018,girlguidinglase...
review_needed,"Gitlabs: Acqua development, QBurst, Pamyra.de",generic/noise,15153,"Gitlabs: Acqua development, QBurst, Pamyra.de"
review_needed,"Gitlabs: Bolin Centre for Climate Research, X-lab group, Madia",generic/noise,14982,"Gitlabs: Bolin Centre for Climate Research, X-lab group, Madia"
review_needed,"Gitlabs: Chalmers tekniska högskola, Fligno, 3SS",generic/noise,15036,"Gitlabs: Chalmers tekniska högskola, Fligno, 3SS"
review_needed,"Gitlabs: hemio.de, SOLEIL, Devlion",generic/noise,15011,"Gitlabs: hemio.de, SOLEIL, Devlion"
review_needed,"Gitlabs: INGV, Spacemanic, Squeezer-software",generic/noise,15114,"Gitlabs: INGV, Spacemanic, Squeezer-software"
